system:index,aspect,days,elevation,evimax,evimean,evimedian,evimin,evisum,labels,lstmax,lstmean,lstmedian,lstmin,lstsum,ndvimax,ndvimean,ndvimedian,ndvimin,ndvisum,ndwimax,ndwimean,ndwimedian,ndwimin,ndwisum,precmax,precmean,precmedian,precmin,precsum,slope,time,.geo
1_1_1_2_000000000000000000ca_0_0,13.679056,33,460,0.5087752053771472,0.36507341674049404,0.35833060246838233,0.1602307322544463,5.841174667847905,1,23.650000000000034,18.378888888888923,18.590000000000032,13.170000000000016,165.4100000000003,0.80062586,0.6665308,0.73461306,0.06490697,10.664492366182747,0.13560626,0.05590153,0.052665208,-0.03884321,0.8944244999438524,7.4919896,0.54252726,0.0,0.0,17.90339946746826,9.342652,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.61380131259945,24.472354127626065]}"
1_1_1_2_000000000000000000cb_0_0,297.309,33,424,0.5157521235798,0.4122600968081706,0.40697622601728956,0.3185057223061974,5.771641355314388,1,24.710000000000036,19.242500000000028,18.79000000000002,13.890000000000043,153.94000000000023,0.7425129,0.6629777,0.7029304,0.39811066,9.281687515488803,0.10363392,0.04038084,0.047937118,-0.019600727,0.5653317584656179,7.4919896,0.54252726,0.0,0.0,17.90339946746826,7.413036,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.60481815975825,24.472354127626065]}"
1_1_1_2_000000000000000000cc_0_0,13.679056,33,460,0.5087752053771472,0.36507341674049404,0.35833060246838233,0.1602307322544463,5.841174667847905,1,23.650000000000034,18.378888888888923,18.590000000000032,13.170000000000016,165.4100000000003,0.80062586,0.6665308,0.73461306,0.06490697,10.664492366182747,0.13560626,0.05590153,0.052665208,-0.03884321,0.8944244999438524,7.4919896,0.54252726,0.0,0.0,17.90339946746826,9.342652,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.61380131259945,24.472354127626065]}"
1_1_1_2_000000000000000000cd_0_0,134.50838,3,852,0.3649529625350718,0.3649529625350718,0.3649529625350718,0.3649529625350718,0.3649529625350718,1,16.130000000000052,15.180000000000035,15.180000000000035,14.230000000000018,30.36000000000007,0.7423416,0.7423416,0.7423416,0.7423416,0.7423415862358371,0.026198715,0.026198715,0.026198715,0.026198715,0.02619871497154236,0.0,0.0,0.0,0.0,0.0,17.389755,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.58036568690281,24.422946786999493]}"
1_1_1_2_000000000000000000d6_0_0,274.78674,3,192,0.35115099492781904,0.35115099492781904,0.35115099492781904,0.35115099492781904,0.35115099492781904,1,16.930000000000007,16.690000000000026,16.690000000000026,16.450000000000045,33.38000000000005,0.6876061,0.6876061,0.6876061,0.6876061,0.6876061120543294,-0.0010050251,-0.0010050251,-0.0010050251,-0.0010050251,-0.001005025114864111,0.0,0.0,0.0,0.0,0.0,5.5400095,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.72858770878253,24.400488904896505]}"
1_1_1_2_000000000000000000d7_0_0,264.7138,3,277,0.3376874291234408,0.3376874291234408,0.3376874291234408,0.3376874291234408,0.3376874291234408,1,16.930000000000007,16.690000000000026,16.690000000000026,16.450000000000045,33.38000000000005,0.63009405,0.63009405,0.63009405,0.63009405,0.6300940438871473,-0.042357273,-0.042357273,-0.042357273,-0.042357273,-0.042357273399829865,0.0,0.0,0.0,0.0,0.0,11.785603,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.72858770878253,24.4049804813171]}"
1_1_1_2_0000000000000000011b_0_0,126.874825,3,247,0.606866709228914,0.5508863251948363,0.5508863251948363,0.4949059411607586,1.1017726503896725,1,18.730000000000018,18.730000000000018,18.730000000000018,18.730000000000018,18.730000000000018,0.7262309,0.7217991,0.7217991,0.71736723,1.443598156467389,0.031578947,0.007943539,0.007943539,-0.015691869,0.015887077897787094,0.0,0.0,0.0,0.0,0.0,7.111839,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.16140058695316,24.171418507446027]}"
1_1_1_2_00000000000000000146_0_0,63.10428,3,319,0.5952206689599648,0.4955912315903681,0.4955912315903681,0.3959617942207714,0.9911824631807362,1,16.79000000000002,16.79000000000002,16.79000000000002,16.79000000000002,16.79000000000002,0.77581686,0.73767704,0.73767704,0.6995372,1.4753540394376463,0.08289703,0.061718784,0.061718784,0.04054054,0.12343756854534149,0.0,0.0,0.0,0.0,0.0,3.8385615,20161230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.2781815738887,24.07260382619288]}"
1_1_1_2_000000000000000001ca_0_0,164.36789,3,147,0.43449994582294954,0.3898319134782702,0.3898319134782702,0.3451638811335908,0.7796638269565404,1,27.53000000000003,27.53000000000003,27.53000000000003,27.53000000000003,27.53000000000003,0.63382506,0.62378097,0.62378097,0.6137368,1.247561903240011,6.3251104E-4,-0.009251988,-0.009251988,-0.019136487,-0.018503975530620664,0.0,0.0,0.0,0.0,0.0,3.2470324,20160214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46358469996727,22.09631020112993]}"
1_1_1_2_000000000000000001d4_0_0,191.29309,3,206,0.42025270097051826,0.3826682061884751,0.3826682061884751,0.3450837114064319,0.7653364123769502,1,28.650000000000034,28.200000000000045,28.200000000000045,27.750000000000057,56.40000000000009,0.75032735,0.7244788,0.7244788,0.69863015,1.4489575049478902,0.020096667,0.008529663,0.008529663,-0.0030373414,0.017059325706213713,0.0,0.0,0.0,0.0,0.0,1.5956305,20160214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.62078987468819,21.975037637773795]}"
1_1_1_2_0000000000000000016b_0_0,53.036007,22,282,0.4991080719488628,0.32316266496468227,0.3090777273247606,0.2574373096340802,3.554789314611505,1,26.950000000000045,22.102500000000028,22.27000000000004,16.110000000000014,176.82000000000022,0.7776491,0.66724855,0.662521,0.59477127,7.3397337982230075,-0.009417155,-0.040035993,-0.03877367,-0.072513476,-0.44039592426270247,5.7618413,0.2619019,0.0,0.0,5.761841297149658,6.241369,20161219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.17524836517416,23.8435334287424]}"
1_1_1_2_000000000000000001db_0_0,225.72551,22,165,0.5685526813013158,0.40530967054837647,0.3881689260308774,0.32838124638240407,4.863716046580517,1,25.130000000000052,20.446000000000037,20.910000000000025,14.090000000000032,204.46000000000038,0.78029233,0.7044717,0.7040325,0.64519775,8.453660632194396,0.05123428,0.013856037,0.013292057,-0.050955415,0.16627244092524052,4.647357,0.2112435,0.0,0.0,4.647356986999512,3.4005384,20161219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.59259192333053,21.961562908512004]}"
1_1_1_2_000000000000000001dc_0_0,269.143,22,117,0.5685526813013158,0.4109828048496113,0.38931329834565975,0.32903485794882126,4.931793658195335,1,25.130000000000052,20.446000000000037,20.910000000000025,14.090000000000032,204.46000000000038,0.78029233,0.6948382,0.6935567,0.60879403,8.338058527172723,0.06926407,0.027901508,0.024888821,-0.015171078,0.3348180837929249,4.647357,0.2112435,0.0,0.0,4.647356986999512,3.8697941,20161219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.58810034690994,21.961562908512004]}"
1_1_1_2_000000000000000000c2_0_0,209.11769,6,901,0.24457570843950274,0.24457570843950274,0.24457570843950274,0.24457570843950274,0.24457570843950274,1,25.05000000000001,25.05000000000001,25.05000000000001,25.05000000000001,25.05000000000001,0.50457984,0.50457984,0.50457984,0.50457984,0.5045798486658702,-0.12606986,-0.12606986,-0.12606986,-0.12606986,-0.12606985867023468,6.054511,1.0090852,0.0,0.0,6.054511070251465,4.7005486,20160217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.11324173916066,24.449896245523078]}"
1_1_1_2_000000000000000000dc_0_0,223.82861,6,845,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,6.541011,1.0901685,0.0,0.0,6.541010856628418,2.569588,20160217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.48030251281558,24.283707917960967]}"
1_1_1_2_0000000000000000006c_0_0,13.763245,17,317,0.4070409064155386,0.32962837638510734,0.30035194368900975,0.2667315253962463,1.6481418819255367,1,20.810000000000002,18.56333333333335,18.150000000000034,16.730000000000018,55.690000000000055,0.6533806,0.5875617,0.6248804,0.41925535,2.937808564620686,-0.005403736,-0.04036504,-0.04289865,-0.07219376,-0.20182519545778632,0.0,0.0,0.0,0.0,0.0,3.7545712,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.8922790506765,24.872104429059252]}"
1_1_1_2_000000000000000000c8_0_0,200.44202,11,353,0.5401729149586346,0.47288514648457186,0.47589858464453716,0.39957050169057845,1.8915405859382874,1,19.79000000000002,18.78000000000003,19.090000000000032,17.150000000000034,75.12000000000012,0.742727,0.686394,0.7121423,0.57856435,2.745575903174447,0.044887234,0.018191323,0.012296876,0.0032843067,0.07276529143564403,3.4300656,0.31182414,0.0,0.0,3.430065631866455,13.771643,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.74817555625818,24.48582885688786]}"
1_1_1_2_000000000000000000df_0_0,187.21458,11,989,0.5387825233186059,0.3889101019929988,0.34182888347827045,0.27180256795064206,3.1112808159439904,1,20.150000000000034,17.79571428571432,17.930000000000007,14.210000000000036,124.57000000000022,0.754181,0.6924802,0.69840676,0.5848797,5.539841532871784,0.042712916,0.004564097,0.0054680468,-0.039706517,0.03651277720928192,0.0,0.0,0.0,0.0,0.0,9.03945,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.34555522019767,24.288199494381562]}"
1_1_1_2_000000000000000000f4_0_0,281.35684,17,544,0.6389229327373658,0.5409336108942088,0.562046444121916,0.4131969807645483,3.7865352762594613,1,20.710000000000036,18.746666666666698,19.03000000000003,16.150000000000034,112.48000000000019,0.81306535,0.7338044,0.7564735,0.52783823,5.136631036115102,0.060093023,0.00825649,0.0024078533,-0.033451397,0.05779543239623308,0.0,0.0,0.0,0.0,0.0,10.763468,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82004077898775,24.2208258480726]}"
1_1_1_2_000000000000000000f5_0_0,279.57138,17,624,0.5923357798841885,0.449650210834207,0.4286461577069125,0.33785224026942917,3.597201686673656,1,19.33000000000004,17.690000000000044,17.880000000000052,15.710000000000036,106.14000000000027,0.81160253,0.7015161,0.68845737,0.5434106,5.6121285021178124,0.02170392,-0.03594328,-0.02932464,-0.09135947,-0.2875462481752038,0.0,0.0,0.0,0.0,0.0,16.601881,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82453235540834,24.2253174244932]}"
1_1_1_2_000000000000000000f6_0_0,279.57138,17,624,0.5923357798841885,0.449650210834207,0.4286461577069125,0.33785224026942917,3.597201686673656,1,19.33000000000004,17.690000000000044,17.880000000000052,15.710000000000036,106.14000000000027,0.81160253,0.7015161,0.68845737,0.5434106,5.6121285021178124,0.02170392,-0.03594328,-0.02932464,-0.09135947,-0.2875462481752038,0.0,0.0,0.0,0.0,0.0,16.601881,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82453235540834,24.2253174244932]}"
1_1_1_2_000000000000000000f7_0_0,281.35684,17,544,0.6389229327373658,0.5409336108942088,0.562046444121916,0.4131969807645483,3.7865352762594613,1,20.710000000000036,18.746666666666698,19.03000000000003,16.150000000000034,112.48000000000019,0.81306535,0.7338044,0.7564735,0.52783823,5.136631036115102,0.060093023,0.00825649,0.0024078533,-0.033451397,0.05779543239623308,0.0,0.0,0.0,0.0,0.0,10.763468,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82004077898775,24.2208258480726]}"
1_1_1_2_000000000000000000f8_0_0,281.35684,17,544,0.6389229327373658,0.5409336108942088,0.562046444121916,0.4131969807645483,3.7865352762594613,1,20.710000000000036,18.746666666666698,19.03000000000003,16.150000000000034,112.48000000000019,0.81306535,0.7338044,0.7564735,0.52783823,5.136631036115102,0.060093023,0.00825649,0.0024078533,-0.033451397,0.05779543239623308,0.0,0.0,0.0,0.0,0.0,10.763468,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82004077898775,24.2208258480726]}"
1_1_1_2_000000000000000000f9_0_0,296.4813,17,540,0.6356711804533411,0.5101621990498139,0.5162731838494088,0.3845400695158369,3.571135393348697,1,19.77000000000004,17.983333333333377,18.200000000000045,15.650000000000034,107.90000000000026,0.8369441,0.76364154,0.8006746,0.5434106,5.345490667959934,0.058972046,0.022168573,0.020471055,-0.0066824746,0.15518000489100814,0.0,0.0,0.0,0.0,0.0,14.988575,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82453235540834,24.229809000913793]}"
1_1_1_2_000000000000000000fa_0_0,296.4813,17,540,0.6356711804533411,0.5101621990498139,0.5162731838494088,0.3845400695158369,3.571135393348697,1,19.77000000000004,17.983333333333377,18.200000000000045,15.650000000000034,107.90000000000026,0.8369441,0.76364154,0.8006746,0.5434106,5.345490667959934,0.058972046,0.022168573,0.020471055,-0.0066824746,0.15518000489100814,0.0,0.0,0.0,0.0,0.0,14.988575,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.82453235540834,24.229809000913793]}"
1_1_1_2_00000000000000000151_0_0,100.23033,18,194,0.5485947139919264,0.4688905075074284,0.4925269472078051,0.357038337723149,2.8133430450445704,1,21.370000000000005,19.986000000000026,19.33000000000004,19.190000000000055,99.93000000000012,0.7873736,0.7591278,0.7699842,0.6959547,4.554766702697924,0.03284902,0.026911983,0.028951727,0.015427337,0.16147189680486917,0.0,0.0,0.0,0.0,0.0,10.330944,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.81841923719448,23.982772297780926]}"
1_1_1_2_00000000000000000152_0_0,316.83182,11,700,0.5444790707557192,0.3962293356834985,0.3653698110539163,0.2995676343421866,3.169834685467988,1,19.190000000000055,16.37285714285718,16.450000000000045,14.450000000000045,114.61000000000024,0.8051846,0.75974673,0.7686693,0.6920097,6.077973874827817,0.091193005,0.010604449,-0.004739195,-0.024597116,0.08483558567240834,0.0,0.0,0.0,0.0,0.0,13.644944,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.4713193599744,23.964805992098537]}"
1_1_1_2_00000000000000000153_0_0,15.522283,11,550,0.6097050826186992,0.3911096676758005,0.3554162569649295,0.2691218130311616,3.5199870090822047,1,19.910000000000025,17.02000000000003,16.980000000000047,14.850000000000023,136.16000000000025,0.82151246,0.7101868,0.76970375,0.30092844,6.391681089911961,0.14871195,0.046600092,0.054807562,-0.025546322,0.4194008377380669,0.0,0.0,0.0,0.0,0.0,15.493854,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.47581093639499,23.969297568519135]}"
1_1_1_2_000000000000000001e2_0_0,169.82988,11,59,0.47394181717909833,0.4121243426560659,0.4077924853121043,0.35897058282095656,1.6484973706242636,1,27.590000000000032,24.160000000000025,23.330000000000013,22.390000000000043,96.6400000000001,0.66725665,0.6490746,0.65081435,0.62741315,2.596298468919756,-0.0054548653,-0.017913107,-0.018422669,-0.029352227,-0.07165243104100227,5.1270847,0.4660986,0.0,0.0,5.127084732055664,0.3533567,20161208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.08180070421646,21.710034628958535]}"
1_1_1_2_00000000000000000011_0_0,77.401375,12,284,0.35567512604329954,0.247160750837269,0.19866087852255168,0.18714624794595583,0.741482252511807,1,25.53000000000003,22.720000000000027,22.720000000000027,19.910000000000025,45.440000000000055,0.6691909,0.46810263,0.40816328,0.32695374,1.4043079260267306,0.0123277735,-0.022850065,-0.039704524,-0.041173443,-0.06855019368231297,9.57701,2.3952065,0.0,0.0,28.742478847503662,6.352159,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.12134944812698,25.402110446689772]}"
1_1_1_2_00000000000000000012_0_0,101.602005,12,266,0.35567512604329954,0.27136085540130206,0.2504271881526485,0.20798025200795814,0.8140825662039062,1,26.03000000000003,22.990000000000038,22.990000000000038,19.950000000000045,45.980000000000075,0.6691909,0.5158561,0.46038395,0.41799334,1.5475681926693614,0.0123277735,-0.0075182775,-0.004994055,-0.029888552,-0.022554832976311445,9.103516,2.2643425,0.0,0.0,27.172109365463257,2.879952,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.12134944812698,25.397618870269174]}"
1_1_1_2_00000000000000000013_0_0,348.49026,4,492,0.26198878970313466,0.26198878970313466,0.26198878970313466,0.26198878970313466,0.26198878970313466,1,24.27000000000004,18.33000000000004,18.33000000000004,12.390000000000043,36.66000000000008,0.6278607,0.6278607,0.6278607,0.6278607,0.6278606965174128,-0.032525133,-0.032525133,-0.032525133,-0.032525133,-0.03252513334155083,0.0,0.0,0.0,0.0,0.0,5.132952,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.08828687138953,25.42456832879276]}"
1_1_1_2_0000000000000000001b_0_0,153.9086,11,271,0.22526085810072705,0.20923626981728805,0.20923626981728805,0.19321168153384904,0.4184725396345761,1,26.690000000000055,26.690000000000055,26.690000000000055,26.690000000000055,26.690000000000055,0.44362018,0.39374685,0.39374685,0.34387353,0.7874936958281044,-0.022520363,-0.042457484,-0.042457484,-0.062394604,-0.08491496741771698,9.914841,2.0511894,0.0,0.0,22.5630841255188,3.9311144,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.5284613606081,25.33024522396021]}"
1_1_1_2_0000000000000000001c_0_0,124.89518,11,315,0.2216908486666126,0.21265326203963564,0.21265326203963564,0.20361567541265865,0.4253065240792713,1,25.57000000000005,25.57000000000005,25.57000000000005,25.57000000000005,25.57000000000005,0.49457505,0.42947105,0.42947105,0.36436704,0.8589420914236298,-0.008759124,-0.042389624,-0.042389624,-0.07602012,-0.08477924577891827,9.914841,2.0511894,0.0,0.0,22.5630841255188,7.156927,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.5284613606081,25.339228376801405]}"
1_1_1_2_00000000000000000034_0_0,294.1252,11,355,0.2599873176918199,0.24762494975765484,0.24715460770821734,0.23620326592236482,0.9904997990306194,1,26.83000000000004,25.596666666666692,26.590000000000032,23.370000000000005,76.79000000000008,0.4981148,0.4569046,0.47094926,0.38760504,1.8276183325011044,-0.05185717,-0.07171947,-0.07602295,-0.0829748,-0.2868778817355633,8.039478,1.4272037,0.0,0.0,15.69924020767212,6.4959416,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[111.58647880511667,25.11914113219212]}"
1_1_1_2_0000000000000000006e_0_0,342.52878,12,282,0.27596846074734316,0.2572894106171472,0.2512692368713311,0.2446305342327673,0.7718682318514416,1,26.27000000000004,23.480000000000047,23.480000000000047,20.690000000000055,46.96000000000009,0.55116016,0.5360703,0.55063015,0.50642055,1.6082108434802365,-0.004186436,-0.023061952,-0.016247379,-0.04875204,-0.06918585440143943,9.422154,2.3129952,0.0,0.0,27.75594162940979,2.1260335,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.25609674074491,24.800239206329692]}"
1_1_1_2_00000000000000000079_0_0,11.240429,12,155,0.30678087619335126,0.25230543238611924,0.25230543238611924,0.19782998857888726,0.5046108647722385,1,25.55000000000001,25.55000000000001,25.55000000000001,25.55000000000001,25.55000000000001,0.4729494,0.4654643,0.4654643,0.45797923,0.9309286148643637,-0.041272245,-0.04143066,-0.04143066,-0.041589074,-0.08286131918430328,9.095242,2.4710221,0.0,0.0,29.65226650238037,4.2475376,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.70201129921814,24.701424525076543]}"
1_1_1_2_00000000000000000085_0_0,188.29637,12,360,0.24155159526338565,0.2385570996082526,0.2385570996082526,0.23556260395311954,0.4771141992165052,1,25.970000000000027,20.730000000000018,20.730000000000018,15.490000000000009,41.460000000000036,0.49676377,0.49355096,0.49355096,0.49033818,0.9871019182965152,-0.014647137,-0.05695861,-0.05695861,-0.099270076,-0.11391721293330193,9.253934,2.3624434,0.0,0.0,28.34932279586792,4.850621,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.86982116857352,24.65201718444997]}"
1_1_1_2_00000000000000000086_0_0,160.45818,12,384,0.26544576373515805,0.25349867949927185,0.25349867949927185,0.24155159526338565,0.5069973589985437,1,25.970000000000027,20.730000000000018,20.730000000000018,15.490000000000009,41.460000000000036,0.5244533,0.5106085,0.5106085,0.49676377,1.0212170343633988,-0.014647137,-0.025786266,-0.025786266,-0.036925394,-0.0515725314617157,9.253934,2.3624434,0.0,0.0,28.34932279586792,7.5828276,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.87431274499411,24.65650876087057]}"
1_1_1_2_0000000000000000009d_0_0,48.384758,12,546,0.262028187267131,0.24074357051826184,0.24074357051826184,0.21945895376939267,0.4814871410365237,1,23.79000000000002,23.79000000000002,23.79000000000002,23.79000000000002,23.79000000000002,0.6263311,0.53464466,0.53464466,0.4429583,1.0692893750909218,0.00824629,-0.039106872,-0.039106872,-0.08646003,-0.07821374200284481,9.033899,2.325795,0.0,0.0,27.909539222717285,7.3781724,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.81592225152635,24.602609843823394]}"
1_1_1_2_0000000000000000009e_0_0,75.59704,12,592,0.26699619155660004,0.24322757266299636,0.24322757266299636,0.21945895376939267,0.4864551453259927,1,24.07000000000005,24.07000000000005,24.07000000000005,24.07000000000005,24.07000000000005,0.6318312,0.53739476,0.53739476,0.4429583,1.0747895565430774,0.00824629,-0.02829444,-0.02829444,-0.06483517,-0.056588878855109215,8.964675,1.9601084,0.0,0.0,23.521300315856934,8.558525,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.81592225152635,24.5981182674028]}"
1_1_1_2_0000000000000000009f_0_0,75.59704,12,592,0.26699619155660004,0.24322757266299636,0.24322757266299636,0.21945895376939267,0.4864551453259927,1,24.07000000000005,24.07000000000005,24.07000000000005,24.07000000000005,24.07000000000005,0.6318312,0.53739476,0.53739476,0.4429583,1.0747895565430774,0.00824629,-0.02829444,-0.02829444,-0.06483517,-0.056588878855109215,8.964675,1.9601084,0.0,0.0,23.521300315856934,8.558525,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[114.81592225152635,24.5981182674028]}"
1_1_1_2_00000000000000000116_0_0,322.72232,4,185,0.2732000292975903,0.2475314627742417,0.2475314627742417,0.22186289625089312,0.4950629255484834,1,27.090000000000032,25.440000000000026,25.440000000000026,23.79000000000002,50.88000000000005,0.50956285,0.4831096,0.4831096,0.45665634,0.9662191882792805,-0.035860654,-0.068377845,-0.068377845,-0.10089504,-0.13675569370388985,0.0,0.0,0.0,0.0,0.0,2.6208045,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.4582176796718,24.171418507446027]}"
1_1_1_2_0000000000000000012d_0_0,168.30743,4,224,0.3548963545389564,0.34470032402982165,0.34470032402982165,0.33450429352068695,0.6894006480596433,1,25.310000000000002,25.310000000000002,25.310000000000002,25.310000000000002,25.310000000000002,0.6492424,0.5981749,0.5981749,0.54710746,1.1963498622589532,-0.02770083,-0.03517847,-0.03517847,-0.042656112,-0.07035694271326065,0.0,0.0,0.0,0.0,0.0,5.312415,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.83226701541547,24.117519590398853]}"
1_1_1_2_0000000000000000014e_0_0,103.77179,11,465,0.32506583860697297,0.28508242081465374,0.2904506873619076,0.23436246992782686,1.140329683258615,1,25.77000000000004,23.36333333333336,22.710000000000036,21.610000000000014,70.09000000000009,0.68974143,0.5965538,0.58671564,0.5230425,2.386215181572209,-0.0110314395,-0.057976585,-0.050696664,-0.11948157,-0.23190633580088615,9.574263,1.9773654,0.0,0.0,21.75101900100708,2.676631,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[117.20544090728427,23.99624702704272]}"
1_1_1_2_0000000000000000015f_0_0,244.65706,4,153,0.23204166028488282,0.23204166028488282,0.23204166028488282,0.23204166028488282,0.23204166028488282,1,28.810000000000002,28.810000000000002,28.810000000000002,28.810000000000002,28.810000000000002,0.45257655,0.45257655,0.45257655,0.45257655,0.45257654966392824,-0.034978915,-0.034978915,-0.034978915,-0.034978915,-0.03497891500592232,0.0,0.0,0.0,0.0,0.0,3.921293,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.19321467085655,23.85700815800419]}"
1_1_1_2_00000000000000000160_0_0,219.35286,11,138,0.3587519711646768,0.32245651724770197,0.32245651724770197,0.2861610633307272,0.6449130344954039,1,24.930000000000007,24.930000000000007,24.930000000000007,24.930000000000007,24.930000000000007,0.57267004,0.56049234,0.56049234,0.54831463,1.120984669672349,-0.037037037,-0.04220703,-0.04220703,-0.04737702,-0.0844140574336052,9.84298,1.9571878,0.0,0.0,21.52906560897827,5.975551,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.97437591908133,23.852516581583597]}"
1_1_1_2_00000000000000000161_0_0,297.6784,4,194,0.21946889283420842,0.21946889283420842,0.21946889283420842,0.21946889283420842,0.21946889283420842,1,28.810000000000002,28.810000000000002,28.810000000000002,28.810000000000002,28.810000000000002,0.44452944,0.44452944,0.44452944,0.44452944,0.4445294567712319,-0.09794553,-0.09794553,-0.09794553,-0.09794553,-0.09794553369283676,0.0,0.0,0.0,0.0,0.0,4.855338,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.19770624727714,23.85700815800419]}"
1_1_1_2_0000000000000000016c_0_0,84.63814,11,171,0.36771783912825845,0.3043703501610789,0.30703666291291065,0.23569023569023567,1.2174814006443155,1,24.470000000000027,23.55000000000003,23.190000000000055,22.99000000000001,70.65000000000009,0.6826305,0.5417674,0.6063563,0.27172655,2.1670696769073223,0.040037904,0.0113577675,0.006011659,-0.006630153,0.0454310686327517,9.025189,1.8878026,0.0,0.0,20.765828609466553,4.9503727,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.03763103792889,23.780651358854033]}"
1_1_1_2_0000000000000000018c_0_0,352.06094,4,582,0.3028644752236102,0.22367811997900913,0.19547990620198916,0.17268997851142803,0.6710343599370274,1,27.03000000000003,22.750000000000018,21.670000000000016,19.55000000000001,68.25000000000006,0.5330455,0.47758913,0.5235517,0.37617022,1.4327674180682264,-0.031879194,-0.08586823,-0.11005693,-0.11566858,-0.2576047033071518,0.0,0.0,0.0,0.0,0.0,5.0206175,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.59296497228974,23.48420731509459]}"
1_1_1_2_0000000000000000019f_0_0,304.90268,11,171,0.37360521906527394,0.34002669433890015,0.3285580815945189,0.3179167823569077,1.0200800830167005,1,25.690000000000055,22.390000000000043,23.57000000000005,17.910000000000025,67.17000000000013,0.63035786,0.61342216,0.61070913,0.59919953,1.840266504882071,-0.04403966,-0.06617525,-0.06921797,-0.08526813,-0.19852576404809952,8.510211,1.3731585,0.0,0.0,15.104743003845215,2.227704,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.33694511631568,23.120389625026185]}"
1_1_1_2_000000000000000001cb_0_0,140.88391,4,73,0.3463761052704868,0.3217958949026167,0.3411822142106054,0.2778293652267578,0.96538768470785,1,26.150000000000034,26.140000000000043,26.140000000000043,26.130000000000052,52.280000000000086,0.6182375,0.5627568,0.54401314,0.5260197,1.6882703082480544,-0.026374763,-0.047774374,-0.04803685,-0.06891151,-0.14332312159240246,0.0,0.0,0.0,0.0,0.0,5.4377265,20160302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.69589818100428,22.09631020112993]}"
